-0.5,-0.5
-0.5,0.5
0.5,0.5
0.5,-0.5
-0.247861215343453,-0.0326315480550129
0.5,-0.46969696969697
0.5,-0.439393939393939
0.5,-0.409090909090909
0.5,-0.378787878787879
0.5,-0.348484848484849
0.5,-0.318181818181818
0.5,-0.287878787878788
0.5,-0.257575757575758
0.5,-0.227272727272727
0.5,-0.196969696969697
0.5,-0.166666666666667
0.5,-0.136363636363636
0.5,-0.106060606060606
0.5,-0.0757575757575757
0.5,-0.0454545454545454
0.5,-0.0151515151515151
0.5,0.0151515151515152
0.5,0.0454545454545455
0.5,0.0757575757575758
0.5,0.106060606060606
0.5,0.136363636363636
0.5,0.166666666666667
0.5,0.196969696969697
0.5,0.227272727272727
0.5,0.257575757575758
0.5,0.287878787878788
0.5,0.318181818181818
0.5,0.348484848484849
0.5,0.378787878787879
0.5,0.409090909090909
0.5,0.43939393939394
0.5,0.46969696969697
-0.46969696969697,-0.5
-0.439393939393939,-0.5
-0.409090909090909,-0.5
-0.378787878787879,-0.5
-0.348484848484849,-0.5
-0.318181818181818,-0.5
-0.287878787878788,-0.5
-0.257575757575758,-0.5
-0.227272727272727,-0.5
-0.196969696969697,-0.5
-0.166666666666667,-0.5
-0.136363636363636,-0.5
-0.106060606060606,-0.5
-0.0757575757575757,-0.5
-0.0454545454545454,-0.5
-0.0151515151515151,-0.5
0.0151515151515152,-0.5
0.0454545454545455,-0.5
0.0757575757575758,-0.5
0.106060606060606,-0.5
0.136363636363636,-0.5
0.166666666666667,-0.5
0.196969696969697,-0.5
0.227272727272727,-0.5
0.257575757575758,-0.5
0.287878787878788,-0.5
0.318181818181818,-0.5
0.348484848484849,-0.5
0.378787878787879,-0.5
0.409090909090909,-0.5
0.43939393939394,-0.5
0.46969696969697,-0.5
0.46969696969697,0.5
0.439393939393939,0.5
0.409090909090909,0.5
0.378787878787879,0.5
0.348484848484849,0.5
0.318181818181818,0.5
0.287878787878788,0.5
0.257575757575758,0.5
0.227272727272727,0.5
0.196969696969697,0.5
0.166666666666667,0.5
0.136363636363636,0.5
0.106060606060606,0.5
0.0757575757575757,0.5
0.0454545454545454,0.5
0.0151515151515151,0.5
-0.0151515151515152,0.5
-0.0454545454545455,0.5
-0.0757575757575758,0.5
-0.106060606060606,0.5
-0.136363636363636,0.5
-0.166666666666667,0.5
-0.196969696969697,0.5
-0.227272727272727,0.5
-0.257575757575758,0.5
-0.287878787878788,0.5
-0.318181818181818,0.5
-0.348484848484849,0.5
-0.378787878787879,0.5
-0.409090909090909,0.5
-0.43939393939394,0.5
-0.46969696969697,0.5
-0.2490559440391,-0.0204925602023385
-0.249922364205849,-0.0023715281811951
-0.248703252278331,0.024079134187731
-0.244120624167431,0.0533841966675837
-0.236116276641337,0.0819957663764321
-0.224729129780275,0.109443211640659
-0.21009891436512,0.135303191830409
-0.192536074360897,0.159259927686575
-0.17228169468836,0.180986427396495
-0.149612599081376,0.20018539387583
-0.124837806729595,0.216593037755091
-0.0982243164693118,0.229812818442877
-0.0702460269377006,0.239800320167195
-0.041292209683878,0.24643102285996
-0.0117589303617249,0.249614640375833
0.0179500046344499,0.249306702198155
0.0474106179530244,0.245420649531402
0.0761802111926355,0.237999978188708
0.103872741172166,0.227253312164861
0.130109849424116,0.213328594318615
0.154532572870921,0.19641599116386
0.176805946523046,0.176745461888576
0.196470287465308,0.154466417359048
0.213373791080618,0.130037172792339
0.227288636058291,0.103794786937804
0.238024824811953,0.0760983131742506
0.245434593751851,0.0473261774484182
0.249315087926266,0.0178648323404443
0.249611837147658,-0.0118444685521074
0.246417078639511,-0.0413766501884844
0.239775473543949,-0.0703279249560857
0.229777494549447,-0.0983022707036747
0.216552696326711,-0.124913286589548
0.200135545475254,-0.149682167587628
0.180927924943678,-0.172344161504482
0.159193772174703,-0.192590370662345
0.135230515198632,-0.210144111127123
0.109365257406297,-0.224764453673704
0.081915666644111,-0.236146420844495
0.0533008475915209,-0.244140055369694
0.0239510924694841,-0.248715858760856
-0.00573206212095824,-0.249812150830332
-0.035342682423942,-0.24741350774762
-0.0644715791580081,-0.241535818409323
-0.0926509099194148,-0.232106390436649
-0.119519630500579,-0.219435422804365
-0.144710926284543,-0.203697623219708
-0.167880394304264,-0.185108405817129
-0.188710453859381,-0.163921126990359
-0.206816400598643,-0.140358355668859
-0.221959394141645,-0.114797214594239
-0.233978290940993,-0.0876768613918919
-0.24201764907851,-0.0624051570311643
-0.245873433401446,-0.0446661284670853
-0.5,0.46969696969697
-0.5,0.439393939393939
-0.5,0.409090909090909
-0.5,0.378787878787879
-0.5,0.348484848484849
-0.5,0.318181818181818
-0.5,0.287878787878788
-0.5,0.257575757575758
-0.5,0.227272727272727
-0.5,0.196969696969697
-0.5,0.166666666666667
-0.5,0.136363636363636
-0.5,0.106060606060606
-0.5,0.0757575757575757
-0.5,0.0454545454545454
-0.5,0.0151515151515151
-0.5,-0.0151515151515152
-0.5,-0.0454545454545455
-0.5,-0.0757575757575758
-0.5,-0.106060606060606
-0.5,-0.136363636363636
-0.5,-0.166666666666667
-0.5,-0.196969696969697
-0.5,-0.227272727272727
-0.5,-0.257575757575758
-0.5,-0.287878787878788
-0.5,-0.318181818181818
-0.5,-0.348484848484849
-0.5,-0.378787878787879
-0.5,-0.409090909090909
-0.5,-0.43939393939394
-0.5,-0.46969696969697
-0.20483773579191,0.310291993477896
-0.289835292489343,-0.214193510284046
-0.123248368545667,0.344816630175855
0.191925105333114,0.303172765409347
0.245752744248585,0.258575385982654
0.27228650473809,0.0358874852891821
0.274441962741254,0.00335556798612202
0.266181284655282,0.0679202357840588
0.272948049682036,-0.0292399767083325
0.256265706475132,0.0989624344639409
0.267658312039491,-0.0614674623655182
0.242852092703016,0.12876735838885
0.258766524449131,-0.0929552333510676
0.226030544059639,0.156774070776642
0.246175302548618,-0.123163806745342
0.205933275019761,0.182632369770555
0.229988838098394,-0.151609210313172
0.182739370164888,0.205788803685599
0.209940100729425,-0.177654833208771
0.156880359802964,0.22588091487786
0.187303350759131,-0.201189729329833
0.12896958166902,0.242874776910475
0.162098705931076,-0.221858322613795
0.0993520789358259,0.256483367208394
0.134517301692606,-0.239316601303447
0.0681196453123879,0.266144070326434
0.105116865856493,-0.253568152757785
0.0361190407693782,0.272208541080563
0.0743575706595029,-0.264402227464094
0.00354584334854117,0.274506231979463
0.0425814927725797,-0.271470560246879
-0.0290711759180599,0.273109303636578
0.010103650868826,-0.274706091295587
-0.0612970019374647,0.267975727972308
-0.0226433729368193,-0.274088361488889
-0.0926366630271619,0.258968126718722
-0.0551062601548397,-0.269615285069917
-0.123057717715856,0.246507268763193
-0.0867958551176289,-0.261230527598959
-0.151378729970615,0.230593502718391
-0.117218715754313,-0.249287405201059
-0.177379527767171,0.210911721146279
-0.145711173448089,-0.233365045185295
-0.200979546324144,0.18857596522213
-0.172236248590973,-0.214097929287147
-0.221754717606185,0.163264319495696
-0.196360206494302,-0.192132875330848
-0.239350247755819,0.134845395303462
-0.217737318042452,-0.167493305740077
-0.253632741500571,0.105518009570207
-0.236443752179975,-0.140911350838568
-0.26458614410555,0.0745858284805483
-0.250744782624236,-0.111311588853518
-0.271090304823834,0.0426487738447884
-0.25899959894774,-0.0797803717468219
-0.272387928398616,0.0120162721172689
-0.261934377002525,-0.0551961403581909
-0.267480665929291,-0.0137282569659415
-0.257833422582462,-0.0399538828642247
-0.259298217198862,-0.0278647827401071
-0.479328928061366,0.479328928061366
-0.454559439602687,0.475099603926539
-0.475274803127026,0.454316480006011
-0.425279907219222,0.472925319552528
-0.472730127835929,0.425079731106367
-0.393939393939394,0.473756805945926
-0.473756805945926,0.393939393939394
-0.363636363636364,0.473756805945926
-0.473474891569861,0.363760557225545
-0.333333333333333,0.473756805945926
-0.473756805945926,0.333333333333333
-0.303030303030303,0.473756805945926
-0.473756805945926,0.303030303030303
-0.272727272727273,0.473756805945926
